Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-06-13 01:53:54 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\GCD-flat\pvit\20250613_015354_seed42\executor_run_20250613_015354_seed42.log
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 132] | ℹ️ Local main executor log file for this run (may be temporary): C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\GCD-flat\pvit\20250613_015354_seed42\executor_run_20250613_015354_seed42.log
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 137] | ℹ️ --- Starting Executor Run (ID: 20250613_015354_seed42) ---
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 138] | ℹ️ Executor initialized for model 'pvit' on dataset 'GCD-flat'
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 141] | ℹ️ Local artifact storage base: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 145] | ℹ️ Base key/prefix for this executor run's artifacts: experiments/GCD-flat/pvit/20250613_015354_seed42
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 175] | ℹ️ Initializing Classification Pipeline:
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 176] | ℹ️   Dataset Path: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\GCD-flat
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 177] | ℹ️   Model Type: pvit
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 180] | ℹ️   Artifact base key prefix for this run: experiments/GCD-flat/pvit/20250613_015354_seed42 (using LocalFileSystemRepository)
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 184] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.SKY_ONLY_ROTATION
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 185] | ℹ️   Default Show First Batch Aug: True
2025-06-13 01:53:54 | INFO     | [dataset...:__init__          : 271] | ℹ️ Using augmentation strategy: AugmentationStrategy.SKY_ONLY_ROTATION
2025-06-13 01:53:54 | INFO     | [dataset...:__init__          : 296] | ℹ️ Detected dataset structure: flat
2025-06-13 01:53:54 | INFO     | [dataset...:_load_paths_and...: 424] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\GCD-flat...
2025-06-13 01:53:54 | INFO     | [dataset...:_load_paths_and...: 518] | ℹ️ Final Original Dataset sizes: 15200 original train+val, 3800 original test. Offline augmented samples loaded: 0.
2025-06-13 01:53:54 | INFO     | [dataset...:__init__          : 319] | ℹ️ Found 7 classes: 1_cumulus, 2_altocumulus, 3_cirrus, 4_clearsky, 5_stratocumulus, 6_cumulonimbus, 7_mixed
2025-06-13 01:53:54 | INFO     | [dataset...:__init__          : 322] | ℹ️ Dataset sizes: 15200 train+val, 3800 test. Total: 19000
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 195] | ℹ️   Artifact base key prefix for this run: experiments/GCD-flat/pvit/20250613_015354_seed42 (using LocalFileSystemRepository)
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 226] | ℹ️   Using Optimizer: AdamW
2025-06-13 01:53:54 | DEBUG    | [callbacks :get_default_cal...: 194] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-06-13 01:53:54 | INFO     | [pipeline  :__init__          : 271] | ℹ️   Model Adapter: Initialized with PretrainedViT
2025-06-13 01:53:54 | DEBUG    | [executor  :_validate_methods : 201] | 🐞 Basic method validation successful.
2025-06-13 01:53:54 | INFO     | [executor  :__init__          : 180] | ℹ️ Executor configured to run methods: load_model, predict_images
