Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-05-30 02:53:50 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\Swimcat-extend\hvit\20250530_025350_seed42\experiment_run_20250530_025350_seed42.log
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 100] | ℹ️ --- Starting Experiment Run (ID: 20250530_025350_seed42) ---
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 101] | ℹ️ Executor initialized for model 'hvit' on dataset 'Swimcat-extend'
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 104] | ℹ️ Local artifact storage base: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 108] | ℹ️ Base key/prefix for this run's artifacts: experiments/Swimcat-extend/hvit/20250530_025350_seed42
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 110] | ℹ️ Local log file for this run (might be temporary): C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\Swimcat-extend\hvit\20250530_025350_seed42\experiment_run_20250530_025350_seed42.log
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 173] | ℹ️ Initializing Classification Pipeline:
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 174] | ℹ️   Dataset Path: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\Swimcat-extend
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 175] | ℹ️   Model Type: hvit
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 178] | ℹ️   Artifact base key prefix for this run: experiments/Swimcat-extend/hvit/20250530_025350_seed42 (using LocalFileSystemRepository)
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 182] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.PAPER_CCSN
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 183] | ℹ️   Default Show First Batch Aug: True
2025-05-30 02:53:50 | INFO     | [dataset...:__init__          : 277] | ℹ️ Using augmentation strategy: AugmentationStrategy.PAPER_CCSN
2025-05-30 02:53:50 | INFO     | [dataset...:__init__          : 302] | ℹ️ Detected dataset structure: flat
2025-05-30 02:53:50 | INFO     | [dataset...:_load_paths_and...: 377] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\Swimcat-extend...
2025-05-30 02:53:50 | INFO     | [dataset...:__init__          : 322] | ℹ️ Found 6 classes: A-Clear Sky, B-Patterned Clouds, C-Thin White Clouds, D-Thick White Clouds, E-Thick Dark Clouds, F-Veil Clouds
2025-05-30 02:53:50 | INFO     | [dataset...:__init__          : 325] | ℹ️ Dataset sizes: 1680 train+val, 420 test. Total: 2100
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 192] | ℹ️   Artifact base key prefix for this run: experiments/Swimcat-extend/hvit/20250530_025350_seed42 (using LocalFileSystemRepository)
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 223] | ℹ️   Using Optimizer: AdamW
2025-05-30 02:53:50 | DEBUG    | [callbacks :get_default_cal...: 198] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-05-30 02:53:50 | INFO     | [pipeline  :__init__          : 266] | ℹ️   Model Adapter: Initialized with HybridViT
2025-05-30 02:53:50 | DEBUG    | [executor  :_validate_methods : 152] | 🐞 Basic method validation successful.
2025-05-30 02:53:50 | INFO     | [executor  :__init__          : 136] | ℹ️ Executor configured to run methods: cv_model_evaluation
2025-05-30 02:53:50 | INFO     | [executor  :run               : 162] | ℹ️ Starting execution of pipeline methods...
2025-05-30 02:53:50 | INFO     | [executor  :run               : 166] | ℹ️ --- Running Method 1/1: cv_model_evaluation (cv_model_evaluation_0) ---
2025-05-30 02:53:50 | DEBUG    | [executor  :run               : 191] | 🐞 Running with effective parameters: {'params': {'max_epochs': 70, 'lr': 5e-05, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.2, 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 70, 'callbacks__default_lr_scheduler__eta_min': 1e-06, 'callbacks__default_early_stopping__patience': 15, 'criterion__label_smoothing': 0.1, 'module__cnn_extractor_type': 'standard_cnn', 'module__cnn_model_name': 'efficientnet_b0', 'module__cnn_pretrained_imagenet': True, 'module__cnn_output_channels_target': 192, 'module__cnn_freeze_extractor': False, 'module__cnn_num_frozen_stages': 4, 'module__cnn_fine_tuned_weights_path': None, 'module__vit_model_variant': 'vit_b_16', 'module__vit_pretrained_imagenet': True, 'module__unfreeze_strategy': 'encoder_tail', 'module__num_transformer_blocks_to_unfreeze': 2, 'module__unfreeze_cls_token': True, 'module__unfreeze_pos_embedding': True, 'module__unfreeze_patch_embedding': True, 'module__unfreeze_encoder_layernorm': True, 'module__custom_head_hidden_dims': None, 'module__head_dropout_rate': 0.5, 'module__pipeline_img_h': 224, 'module__pipeline_img_w': 224}, 'internal_val_split_ratio': 0.2, 'cv': 5, 'evaluate_on': 'full', 'results_detail_level': 3}
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1157] | ℹ️ Performing 5-fold CV for evaluation with fixed parameters.
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1177] | ℹ️ Using full dataset (2100 samples) for CV evaluation.
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1203] | ℹ️ Using provided parameters for CV evaluation: {'max_epochs': 70, 'lr': 5e-05, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.2, 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 70, 'callbacks__default_lr_scheduler__eta_min': 1e-06, 'callbacks__default_early_stopping__patience': 15, 'criterion__label_smoothing': 0.1, 'module__cnn_extractor_type': 'standard_cnn', 'module__cnn_model_name': 'efficientnet_b0', 'module__cnn_pretrained_imagenet': True, 'module__cnn_output_channels_target': 192, 'module__cnn_freeze_extractor': False, 'module__cnn_num_frozen_stages': 4, 'module__cnn_fine_tuned_weights_path': None, 'module__vit_model_variant': 'vit_b_16', 'module__vit_pretrained_imagenet': True, 'module__unfreeze_strategy': 'encoder_tail', 'module__num_transformer_blocks_to_unfreeze': 2, 'module__unfreeze_cls_token': True, 'module__unfreeze_pos_embedding': True, 'module__unfreeze_patch_embedding': True, 'module__unfreeze_encoder_layernorm': True, 'module__custom_head_hidden_dims': None, 'module__head_dropout_rate': 0.5, 'module__pipeline_img_h': 224, 'module__pipeline_img_w': 224}
2025-05-30 02:53:50 | DEBUG    | [param_g...:parse_fixed_hyp...: 151] | 🐞 Created LRScheduler instance: policy=CosineAnnealingLR, direct_args={}, constructor_kwargs={'T_max': 70, 'eta_min': 1e-06}
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1226] | ℹ️ Skorch internal validation split configured: 20.0% of each CV fold's training data.
2025-05-30 02:53:50 | DEBUG    | [pipeline  :cv_model_evalua...:1256] | 🐞 Will compute detailed metrics (detail_level=3, plot_level=2)
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1262] | ℹ️ --- Starting CV Evaluation Fold 1/5 ---
2025-05-30 02:53:50 | DEBUG    | [pipeline  :cv_model_evalua...:1269] | 🐞 Outer split (full set): 1680 train / 420 test samples.
2025-05-30 02:53:50 | DEBUG    | [pipeline  :cv_model_evalua...:1289] | 🐞 Fold 1: Internal split: ~1344 train / ~336 valid.
2025-05-30 02:53:50 | INFO     | [pipeline  :cv_model_evalua...:1299] | ℹ️ Fitting model for fold 1...
2025-05-30 02:53:50 | INFO     | [standar...:__init__          :  48] | ℹ️ Loaded efficientnet_b0 as feature extractor. Pretrained: True. Natural output channels: 1280
2025-05-30 02:53:50 | INFO     | [standar...:__init__          :  59] | ℹ️ Added final 1x1 projection: 1280 -> 192 channels.
2025-05-30 02:53:50 | INFO     | [standar...:_freeze_stages    :  85] | ℹ️ Freezing stage 0 of efficientnet_b0 features.
2025-05-30 02:53:50 | INFO     | [standar...:_freeze_stages    :  85] | ℹ️ Freezing stage 1 of efficientnet_b0 features.
2025-05-30 02:53:50 | INFO     | [standar...:_freeze_stages    :  85] | ℹ️ Freezing stage 2 of efficientnet_b0 features.
2025-05-30 02:53:50 | INFO     | [standar...:_freeze_stages    :  85] | ℹ️ Freezing stage 3 of efficientnet_b0 features.
2025-05-30 02:53:50 | INFO     | [hybrid_...:__init__          :  67] | ℹ️ Determined CNN feature extractor output size: 7x7 for input 224x224
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  38] | 🐞 Initializing PretrainedViT:
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  39] | 🐞   Model Variant: vit_b_16, Pretrained: True
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  40] | 🐞   Is Hybrid Input: True
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  42] | 🐞   Hybrid In Channels: 192
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  43] | 🐞   Unfreeze Strategy (Encoder Blocks): encoder_tail
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  45] | 🐞   Num Transformer Blocks to Unfreeze: 2
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  46] | 🐞   Unfreeze CLS: True, PosEmb: True, PatchEmb: True, EncoderLN: True
2025-05-30 02:53:50 | DEBUG    | [pretrai...:__init__          :  48] | 🐞   Custom Head Hidden Dims: None, Head Dropout: 0.5
2025-05-30 02:53:51 | DEBUG    | [pretrai...:__init__          :  69] | 🐞 Loaded vit_b_16 from torchvision.
2025-05-30 02:53:51 | INFO     | [pretrai...:__init__          : 101] | ℹ️ Adapting ViT 'vit_b_16' for hybrid input. Expected CNN feature map: 7x7.
2025-05-30 02:53:51 | INFO     | [pretrai...:__init__          : 110] | ℹ️ Created hybrid input projection: 192 -> 768 channels.
2025-05-30 02:53:51 | INFO     | [pretrai...:__init__          : 180] | ℹ️ Interpolating positional embedding in __init__ for hybrid ViT. Original patches: 196, Expected feature patches: 49 (7x7)
2025-05-30 02:53:51 | DEBUG    | [pretrai...:__init__          : 214] | 🐞 Unfroze custom hybrid input projection layer for ViT.
2025-05-30 02:53:51 | DEBUG    | [pretrai...:__init__          : 313] | 🐞 Created simple linear head (dropout: 0.5), in_feat=768.
2025-05-30 02:53:51 | INFO     | [pretrai...:__init__          : 323] | ℹ️ PretrainedViT (hybrid) - Trainable: Hybrid Projection, CLS Token, Positional Embeddings, 2 Encoder Blocks, Encoder LayerNorm, Classification Head.
2025-05-30 02:53:51 | INFO     | [pretrai...:__init__          : 348] | ℹ️ PretrainedViT (hybrid): Trainable params: 14.52M / Total params: 85.95M (16.89%)
2025-05-30 02:53:51 | DEBUG    | [adapter   :get_split_datasets: 131] | 🐞 Split created: 1344 train, 336 validation.
2025-05-30 02:53:51 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=1344, batch_size=32, shuffle=True, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-30 02:53:51 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for training.
2025-05-30 02:53:51 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=336, batch_size=32, shuffle=False, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-30 02:53:51 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for validation/evaluation.
2025-05-30 02:54:02 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp           lr      dur
2025-05-30 02:54:02 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  ----------  -------
2025-05-30 02:54:02 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       1     ▲ 0.5565      ▼ 1.3257     ▲ 0.8036      ▼ 0.8582        4.9975e-05  11.1223
2025-05-30 02:54:10 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       2     ▲ 0.8579      ▼ 0.7568     ▲ 0.9315      ▼ 0.6216        4.9901e-05  7.945
2025-05-30 02:54:18 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       3     ▲ 0.9122      ▼ 0.6449     ▲ 0.9583      ▼ 0.5722        4.9778e-05  7.8835
2025-05-30 02:54:26 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       4     ▲ 0.9301      ▼ 0.6111       0.9494      ▼ 0.5721        4.9606e-05  7.797
2025-05-30 02:54:34 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       5     ▲ 0.9472      ▼ 0.5700     ▲ 0.9583      ▼ 0.5399        4.9386e-05  8.2897
2025-05-30 02:54:42 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       6     ▲ 0.9613      ▼ 0.5433     ▲ 0.9673      ▼ 0.5276        4.9117e-05  8.098
2025-05-30 02:54:50 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       7       0.9546        0.5474     ▲ 0.9762      ▼ 0.5093        4.8801e-05  7.6276
2025-05-30 02:54:58 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       8       0.9554      ▼ 0.5400       0.9673        0.5116        4.8438e-05  7.7412
2025-05-30 02:55:05 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       9     ▲ 0.9702      ▼ 0.5128       0.9702      ▼ 0.5086        4.8028e-05  7.8014
2025-05-30 02:55:13 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      10       0.9606        0.5278       0.9732      ▼ 0.4912        4.7574e-05  7.6292
2025-05-30 02:55:21 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      11     ▲ 0.9732      ▼ 0.5063     ▲ 0.9792      ▼ 0.4891        4.7075e-05  7.5332
2025-05-30 02:55:28 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      12     ▲ 0.9821      ▼ 0.4846     ▲ 0.9792      ▼ 0.4722        4.6532e-05  7.8259
2025-05-30 02:55:36 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      13       0.9777        0.4943     ▲ 0.9821        0.4747        4.5947e-05  7.8094
2025-05-30 02:55:44 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      14     ▲ 0.9821      ▼ 0.4788     ▲ 0.9881      ▼ 0.4619        4.5321e-05  7.8231
2025-05-30 02:55:52 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      15       0.9799         0.488       0.9762         0.476        4.4655e-05  7.5961
2025-05-30 02:55:59 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      16       0.9792      ▼ 0.4779       0.9851        0.4679        4.395e-05  7.6747
2025-05-30 02:56:07 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      17     ▲ 0.9859      ▼ 0.4701       0.9851        0.4665        4.3208e-05  7.5545
2025-05-30 02:56:14 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      18       0.9844        0.4719       0.9762        0.4769        4.2431e-05  7.5036
2025-05-30 02:56:22 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      19       0.9814        0.4749       0.9851        0.4661        4.1619e-05  7.8624
2025-05-30 02:56:30 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      20       0.9807         0.473       0.9851      ▼ 0.4610        4.0776e-05  7.768
2025-05-30 02:56:38 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      21       0.9844      ▼ 0.4658     ▲ 0.9881        0.4618        3.9901e-05  7.6857
2025-05-30 02:56:45 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      22     ▲ 0.9881      ▼ 0.4602       0.9821         0.466        3.8997e-05  7.4765
2025-05-30 02:56:53 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      23     ▲ 0.9903      ▼ 0.4571     ▲ 0.9881        0.4616        3.8066e-05  7.5771
2025-05-30 02:57:01 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      24     ▲ 0.9911      ▼ 0.4500     ▲ 0.9881      ▼ 0.4586        3.711e-05  7.6073
2025-05-30 02:57:08 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      25       0.9866        0.4677       0.9821        0.4611        3.613e-05  7.635
2025-05-30 02:57:16 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      26       0.9851        0.4639     ▲ 0.9881      ▼ 0.4523        3.5129e-05  7.6151
2025-05-30 02:57:23 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      27       0.9888        0.4598       0.9821        0.4605        3.4109e-05  7.6471
2025-05-30 02:57:31 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      28       0.9896        0.4566     ▲ 0.9911      ▼ 0.4432        3.3071e-05  7.5891
2025-05-30 02:57:39 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      29       0.9881      ▼ 0.4495       0.9821         0.455        3.2018e-05  7.6294
2025-05-30 02:57:46 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️      30       0.9888        0.4534     ▲ 0.9911         0.445        3.0952e-05  7.7342
