Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-06-19 15:51:08 | INFO     | [logger_...:setup_logger      : 130] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\Swimcat-extend\cloudnet\20250619_155108_seed42\executor_run_20250619_155108_seed42.log
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 120] | ℹ️ Local main executor log file for this run (may be temporary): C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\Swimcat-extend\cloudnet\20250619_155108_seed42\executor_run_20250619_155108_seed42.log
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 125] | ℹ️ --- Starting Executor Run (ID: 20250619_155108_seed42) ---
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 126] | ℹ️ Executor initialized for model 'cloudnet' on dataset 'Swimcat-extend'
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 129] | ℹ️ Local artifact storage base: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 133] | ℹ️ Base key/prefix for this executor run's artifacts: experiments/Swimcat-extend/cloudnet/20250619_155108_seed42
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 164] | ℹ️ Initializing Classification Pipeline:
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 165] | ℹ️   Dataset Path: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\Swimcat-extend
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 166] | ℹ️   Model Type: cloudnet
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 169] | ℹ️   Artifact base key prefix for this run: experiments/Swimcat-extend/cloudnet/20250619_155108_seed42 (using LocalFileSystemRepository)
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 173] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.PAPER_CLOUDNET
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 174] | ℹ️   Default Show First Batch Aug: True
2025-06-19 15:51:08 | INFO     | [dataset...:__init__          : 482] | ℹ️ Using augmentation strategy: AugmentationStrategy.PAPER_CLOUDNET
2025-06-19 15:51:08 | INFO     | [dataset...:__init__          : 509] | ℹ️ Detected dataset structure: flat
2025-06-19 15:51:08 | INFO     | [dataset...:_load_paths_and...: 706] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\Swimcat-extend...
2025-06-19 15:51:08 | INFO     | [dataset...:_load_paths_and...: 793] | ℹ️ Final Original Dataset sizes: 1680 original train+val, 420 original test. Offline augmented samples loaded: 0.
2025-06-19 15:51:08 | INFO     | [dataset...:__init__          : 532] | ℹ️ Found 6 classes: A-Clear Sky, B-Patterned Clouds, C-Thin White Clouds, D-Thick White Clouds, E-Thick Dark Clouds, F-Veil Clouds
2025-06-19 15:51:08 | INFO     | [dataset...:__init__          : 535] | ℹ️ Dataset sizes: 1680 train+val, 420 test. Total: 2100
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 184] | ℹ️   Artifact base key prefix for this run: experiments/Swimcat-extend/cloudnet/20250619_155108_seed42 (using LocalFileSystemRepository)
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 211] | ℹ️   Using Optimizer: AdamW
2025-06-19 15:51:08 | DEBUG    | [callbacks :get_default_cal...: 172] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-06-19 15:51:08 | INFO     | [pipeline  :__init__          : 252] | ℹ️   Model Adapter: Initialized with CloudNet
2025-06-19 15:51:08 | DEBUG    | [executor  :_validate_methods : 187] | 🐞 Basic method validation successful.
2025-06-19 15:51:08 | INFO     | [executor  :__init__          : 166] | ℹ️ Executor configured to run methods: cv_model_evaluation
2025-06-19 15:51:08 | INFO     | [executor  :run               : 235] | ℹ️ Starting execution of methods for Executor Run ID: 20250619_155108_seed42
2025-06-19 15:51:08 | INFO     | [executor  :run               : 244] | ℹ️ --- Running Method 1/1: cv_model_evaluation (Op ID: cv_model_evaluation_0) ---
2025-06-19 15:51:08 | DEBUG    | [executor  :run               : 289] | 🐞 Running method 'cv_model_evaluation' with effective parameters: {'params': {'max_epochs': 70, 'lr': 0.001, 'batch_size': 16, 'optimizer': 'SGD', 'optimizer__momentum': 0.9, 'optimizer__weight_decay': 0.0005, 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 70, 'callbacks__default_lr_scheduler__eta_min': 1e-06, 'callbacks__default_early_stopping__patience': 20, 'iterator_train__drop_last': True, 'module__dropout_p': 0.5}, 'val_split_ratio': 0.125, 'cv': 5, 'evaluate_on': 'full', 'results_detail_level': 2}
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1337] | ℹ️ Performing 5-fold CV for evaluation with fixed parameters.
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1356] | ℹ️ Using full dataset (2100 samples) for CV evaluation.
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1380] | ℹ️ Using provided parameters for CV evaluation: {'max_epochs': 70, 'lr': 0.001, 'batch_size': 16, 'optimizer': 'SGD', 'optimizer__momentum': 0.9, 'optimizer__weight_decay': 0.0005, 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 70, 'callbacks__default_lr_scheduler__eta_min': 1e-06, 'callbacks__default_early_stopping__patience': 20, 'iterator_train__drop_last': True, 'module__dropout_p': 0.5}
2025-06-19 15:51:08 | DEBUG    | [param_g...:parse_fixed_hyp...: 163] | 🐞 Created LRScheduler instance: policy=CosineAnnealingLR, direct_args={}, constructor_kwargs={'T_max': 70, 'eta_min': 1e-06}
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1401] | ℹ️ Skorch internal validation split configured: 12.5% of each CV fold's training data.
2025-06-19 15:51:08 | DEBUG    | [pipeline  :cv_model_evalua...:1428] | 🐞 Will compute detailed metrics (detail_level=2, plot_level=2)
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1434] | ℹ️ --- Starting CV Evaluation Fold 1/5 ---
2025-06-19 15:51:08 | DEBUG    | [pipeline  :cv_model_evalua...:1440] | 🐞 Outer split (full set): 1680 train / 420 test samples.
2025-06-19 15:51:08 | DEBUG    | [pipeline  :cv_model_evalua...:1459] | 🐞 Fold 1: Internal split: ~1470 train / ~210 valid.
2025-06-19 15:51:08 | INFO     | [pipeline  :cv_model_evalua...:1469] | ℹ️ Fitting model for fold 1...
2025-06-19 15:51:08 | INFO     | [cloudnet  :__init__          :  57] | ℹ️ CloudNet initialized for 6 classes with dropout 0.5.
2025-06-19 15:51:08 | DEBUG    | [adapter   :get_split_datasets: 205] | 🐞 Validation split for fold created with 210 original samples.
2025-06-19 15:51:08 | DEBUG    | [adapter   :get_split_datasets: 245] | 🐞 No offline augmentations will be applied.
2025-06-19 15:51:08 | DEBUG    | [adapter   :get_split_datasets: 252] | 🐞 Total training split for fold created with 1470 samples.
2025-06-19 15:51:08 | DEBUG    | [adapter   :get_iterator      : 373] | 🐞 Creating DataLoader for training: dataset_len=1470, batch_size=16, shuffle=True, drop_last=True, collate_fn_type='function', loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-06-19 15:51:08 | DEBUG    | [adapter   :get_iterator      : 373] | 🐞 Creating DataLoader for validation/evaluation: dataset_len=210, batch_size=16, shuffle=False, drop_last=False, collate_fn_type='function', loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-06-19 15:51:14 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp          lr     dur
2025-06-19 15:51:14 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  ---------  ------
2025-06-19 15:51:14 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       1     ▲ 0.6312      ▼ 0.9920     ▲ 0.7619      ▼ 0.6066        0.0009995  5.5461
2025-06-19 15:51:18 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       2     ▲ 0.7734      ▼ 0.6259     ▲ 0.8286      ▼ 0.5480        0.00099799  3.8428
2025-06-19 15:51:22 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       3     ▲ 0.8242      ▼ 0.4879     ▲ 0.8429      ▼ 0.4499        0.00099548  3.9208
2025-06-19 15:51:26 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       4     ▲ 0.8345      ▼ 0.4598       0.8143        0.5886        0.00099197  4.0625
2025-06-19 15:51:30 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       5     ▲ 0.8496      ▼ 0.4428     ▲ 0.8524        0.4807        0.00098748  4.0748
2025-06-19 15:51:34 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       6     ▲ 0.8688      ▼ 0.3554     ▲ 0.8810      ▼ 0.4195        0.000982  4.0673
2025-06-19 15:51:38 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       7     ▲ 0.8894      ▼ 0.3264     ▲ 0.8810      ▼ 0.3413        0.00097555  4.0688
2025-06-19 15:51:42 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       8       0.8661        0.3731     ▲ 0.8952        0.3495        0.00096815  4.0781
2025-06-19 15:51:46 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️       9       0.8846        0.3364        0.881        0.4437        0.0009598  4.0631
2025-06-19 15:51:50 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      10     ▲ 0.8942      ▼ 0.3224       0.8714        0.4332        0.00095053  4.0946
2025-06-19 15:51:54 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      11     ▲ 0.9155      ▼ 0.2602        0.881         0.371        0.00094036  4.0904
2025-06-19 15:51:58 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      12       0.8942        0.3019       0.8667      ▼ 0.3291        0.0009293  4.0759
2025-06-19 15:52:02 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      13       0.8942        0.3077       0.8905        0.3693        0.00091737  4.0743
2025-06-19 15:52:06 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      14       0.9128        0.2604     ▲ 0.9000      ▼ 0.3202        0.0009046  4.0781
2025-06-19 15:52:11 | INFO     | [callbacks :on_epoch_end      : 131] | ℹ️      15     ▲ 0.9183      ▼ 0.2292       0.8952        0.3905        0.00089102  4.0623
