Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-05-30 17:28:12 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\resnet\20250530_172812_seed42\experiment_run_20250530_172812_seed42.log
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 100] | ℹ️ --- Starting Experiment Run (ID: 20250530_172812_seed42) ---
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 101] | ℹ️ Executor initialized for model 'resnet' on dataset 'CCSN'
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 104] | ℹ️ Local artifact storage base: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 108] | ℹ️ Base key/prefix for this run's artifacts: experiments/CCSN/resnet/20250530_172812_seed42
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 110] | ℹ️ Local log file for this run (might be temporary): C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\resnet\20250530_172812_seed42\experiment_run_20250530_172812_seed42.log
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 173] | ℹ️ Initializing Classification Pipeline:
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 174] | ℹ️   Dataset Path: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 175] | ℹ️   Model Type: resnet
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 178] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/resnet/20250530_172812_seed42 (using LocalFileSystemRepository)
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 182] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.CCSN_MODERATE
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 183] | ℹ️   Default Show First Batch Aug: True
2025-05-30 17:28:12 | INFO     | [dataset...:__init__          : 268] | ℹ️ Using augmentation strategy: AugmentationStrategy.CCSN_MODERATE
2025-05-30 17:28:12 | INFO     | [dataset...:__init__          : 293] | ℹ️ Detected dataset structure: flat
2025-05-30 17:28:12 | INFO     | [dataset...:_load_paths_and...: 368] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN...
2025-05-30 17:28:12 | INFO     | [dataset...:__init__          : 313] | ℹ️ Found 11 classes: Ac, As, Cb, Cc, Ci, Cs, Ct, Cu, Ns, Sc, St
2025-05-30 17:28:12 | INFO     | [dataset...:__init__          : 316] | ℹ️ Dataset sizes: 2517 train+val, 26 test. Total: 2543
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 192] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/resnet/20250530_172812_seed42 (using LocalFileSystemRepository)
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 223] | ℹ️   Using Optimizer: AdamW
2025-05-30 17:28:12 | DEBUG    | [callbacks :get_default_cal...: 198] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-05-30 17:28:12 | INFO     | [pipeline  :__init__          : 266] | ℹ️   Model Adapter: Initialized with ResNet18BasedCloud
2025-05-30 17:28:12 | DEBUG    | [executor  :_validate_methods : 152] | 🐞 Basic method validation successful.
2025-05-30 17:28:12 | INFO     | [executor  :__init__          : 136] | ℹ️ Executor configured to run methods: single_train, single_eval
2025-05-30 17:28:12 | INFO     | [executor  :run               : 162] | ℹ️ Starting execution of pipeline methods...
2025-05-30 17:28:12 | INFO     | [executor  :run               : 166] | ℹ️ --- Running Method 1/2: single_train (single_train_0) ---
2025-05-30 17:28:12 | DEBUG    | [executor  :run               : 191] | 🐞 Running with effective parameters: {'params': {'max_epochs': 100, 'lr': 0.001, 'batch_size': 16, 'optimizer': 'SGD', 'optimizer__momentum': 0.9, 'optimizer__weight_decay': 0.0005, 'callbacks__default_lr_scheduler__policy': 'MultiStepLR', 'callbacks__default_lr_scheduler__milestones': [30, 50, 70], 'callbacks__default_lr_scheduler__gamma': 0.1, 'callbacks__default_early_stopping__patience': 15, 'callbacks__default_early_stopping__monitor': 'valid_acc', 'callbacks__default_early_stopping__lower_is_better': False, 'module__pretrained': True, 'module__dropout_rate_fc': 0.3, 'module__fc_hidden_neurons': 128}, 'save_model': False, 'val_split_ratio': 0.15151515151515152, 'results_detail_level': 2}
2025-05-30 17:28:12 | INFO     | [pipeline  :single_train      :1502] | ℹ️ Starting single training run...
2025-05-30 17:28:12 | INFO     | [pipeline  :single_train      :1555] | ℹ️ Using split: 2135 train / 382 validation samples.
2025-05-30 17:28:12 | INFO     | [pipeline  :single_train      :1562] | ℹ️ Applying custom parameters for this single_train run: {'max_epochs': 100, 'lr': 0.001, 'batch_size': 16, 'optimizer': 'SGD', 'optimizer__momentum': 0.9, 'optimizer__weight_decay': 0.0005, 'callbacks__default_lr_scheduler__policy': 'MultiStepLR', 'callbacks__default_lr_scheduler__milestones': [30, 50, 70], 'callbacks__default_lr_scheduler__gamma': 0.1, 'callbacks__default_early_stopping__patience': 15, 'callbacks__default_early_stopping__monitor': 'valid_acc', 'callbacks__default_early_stopping__lower_is_better': False, 'module__pretrained': True, 'module__dropout_rate_fc': 0.3, 'module__fc_hidden_neurons': 128}
2025-05-30 17:28:12 | DEBUG    | [param_g...:parse_fixed_hyp...: 151] | 🐞 Created LRScheduler instance: policy=MultiStepLR, direct_args={}, constructor_kwargs={'milestones': [30, 50, 70], 'gamma': 0.1}
2025-05-30 17:28:12 | INFO     | [pipeline  :single_train      :1624] | ℹ️ Fitting model (run_id: single_train_172812)...
2025-05-30 17:28:12 | INFO     | [resnet    :__init__          :  42] | ℹ️ ResNet18BasedCloud initialized. Pretrained: True. Classifier head: Linear(512->128)->BN->ReLU->Dropout(0.3)->Linear(128->11)
2025-05-30 17:28:13 | DEBUG    | [adapter   :get_split_datasets: 131] | 🐞 Split created: 2135 train, 382 validation.
2025-05-30 17:28:13 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=2135, batch_size=16, shuffle=True, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-30 17:28:13 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for training.
2025-05-30 17:28:13 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=382, batch_size=16, shuffle=False, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
2025-05-30 17:28:13 | DEBUG    | [adapter   :get_iterator      : 319] | 🐞 Wrapping DataLoader with _BatchPlottingIterator for validation/evaluation.
2025-05-30 17:28:46 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr      dur
2025-05-30 17:28:46 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  -------
2025-05-30 17:28:46 | INFO     | [callbacks :on_epoch_end      : 148] | ℹ️       1     ▲ 0.2656      ▼ 2.1398     ▲ 0.4372      ▼ 1.7840        0.001  33.0523
