Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-05-15 19:32:34 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\experiment_20250515_193234_seed42.log
2025-05-15 19:32:34 | INFO     | [executor  :__init__          : 127] | ℹ️ --- Starting Experiment Run ---
2025-05-15 19:32:34 | INFO     | [executor  :__init__          : 128] | ℹ️ Pipeline Executor initialized for model 'cnn' on dataset 'Swimcat-extend'
2025-05-15 19:32:34 | INFO     | [executor  :__init__          : 130] | ℹ️ Results base directory: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42
2025-05-15 19:32:34 | DEBUG    | [executor  :_validate_methods : 163] | 🐞 Basic method validation successful.
2025-05-15 19:32:34 | INFO     | [executor  :__init__          : 142] | ℹ️ Executor configured to run methods: single_train, single_eval
2025-05-15 19:32:34 | INFO     | [executor  :run               : 177] | ℹ️ Starting execution of pipeline_v1 methods...
2025-05-15 19:32:34 | INFO     | [executor  :run               : 182] | ℹ️ --- Running Method 1/2: single_train (single_train_0) ---
2025-05-15 19:32:34 | DEBUG    | [executor  :run               : 225] | 🐞 Running with effective parameters: {'max_epochs': 4, 'batch_size': 8, 'lr': 0.0001, 'optimizer__weight_decay': 0.01, 'save_model': True, 'val_split_ratio': 0.2}
2025-05-15 19:32:34 | INFO     | [pipeline  :single_train      :1467] | ℹ️ Starting single training run...
2025-05-15 19:32:34 | INFO     | [pipeline  :single_train      :1521] | ℹ️ Using split: 1008 train / 252 validation samples.
2025-05-15 19:32:34 | INFO     | [pipeline  :single_train      :1565] | ℹ️ Fitting model (run_id: single_train_20250515_193234_180758)...
2025-05-15 19:32:34 | DEBUG    | [cnn       :__init__          :  44] | 🐞 SimpleCNN initialized with 6 classes and image size (224, 224).
2025-05-15 19:32:34 | DEBUG    | [adapter   :get_split_datasets: 124] | 🐞 Split created: 1008 train, 252 validation.
2025-05-15 19:32:34 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=1008, batch_size=8, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-15 19:32:34 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=252, batch_size=8, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-15 19:32:55 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp       lr      dur
2025-05-15 19:32:55 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  ------  -------
2025-05-15 19:32:55 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️       1     ▲ 0.6409      ▼ 1.1572     ▲ 0.8492      ▼ 0.4639        0.0001  21.2145
2025-05-15 19:33:11 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️       2     ▲ 0.7272      ▼ 0.8137       0.8452      ▼ 0.3786        0.0001  15.4363
2025-05-15 19:33:26 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️       3     ▲ 0.7431      ▼ 0.7052     ▲ 0.8611      ▼ 0.3494        0.0001  15.478
2025-05-15 19:33:42 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️       4     ▲ 0.7599      ▼ 0.6595     ▲ 0.8651        0.3857        0.0001  15.3713
2025-05-15 19:33:42 | INFO     | [pipeline  :single_train      :1597] | ℹ️ Training finished. Best validation performance found at Epoch 3 (valid_loss=0.3494)
2025-05-15 19:33:42 | INFO     | [pipeline  :single_train      :1642] | ℹ️ Model state_dict saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_train_20250515_193234_180758\cnn_epoch3_val_valid-loss0.3494.pt
2025-05-15 19:33:42 | INFO     | [pipeline  :single_train      :1650] | ℹ️ Main pipeline_v1 model adapter updated with the model from single_train.
2025-05-15 19:33:42 | DEBUG    | [pipeline  :_save_results     : 402] | 🐞 Using pipeline results detail level for this run: 3
2025-05-15 19:33:42 | DEBUG    | [pipeline  :_save_results     : 408] | 🐞 Saving results for single_train_20250515_193234_180758 to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_train_20250515_193234_180758 (detail level: 3)
2025-05-15 19:33:42 | DEBUG    | [pipeline  :_save_results     : 514] | 🐞 Final keys to save in JSON for level 3: ['method', 'run_id', 'macro_avg', 'best_epoch', 'best_valid_metric_value', 'valid_metric_name', 'train_loss_at_best', 'train_acc_at_best', 'valid_acc_at_best', 'saved_model_path', 'full_params_used', 'training_history']
2025-05-15 19:33:42 | INFO     | [pipeline  :_save_results     : 546] | ℹ️ Results JSON saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_train_20250515_193234_180758\single_train_results.json
2025-05-15 19:33:42 | INFO     | [pipeline  :_save_results     : 599] | ℹ️ Summary results updated in: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\summary_results_seed42.csv
2025-05-15 19:33:42 | INFO     | [pipeline  :single_train      :1683] | ℹ️ Plotting single_train results for single_train_20250515_193234_180758 (plot level 2).
2025-05-15 19:33:43 | DEBUG    | [plotter   :_create_plot_dir  :  85] | 🐞 Plot directory set to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_train_20250515_193234_180758\single_train_plots
2025-05-15 19:33:43 | INFO     | [plotter   :plot_single_tra...: 447] | ℹ️ Plotting single_train results for: single_train_20250515_193234_180758
2025-05-15 19:33:43 | INFO     | [plotter   :plot_single_tra...: 455] | ℹ️ Finished plotting for single_train: single_train_20250515_193234_180758
2025-05-15 19:33:43 | INFO     | [executor  :run               : 242] | ℹ️ --- Method single_train (single_train_0) completed successfully in 69.13s ---
2025-05-15 19:33:43 | INFO     | [executor  :run               : 182] | ℹ️ --- Running Method 2/2: single_eval (single_eval_1) ---
2025-05-15 19:33:43 | DEBUG    | [executor  :run               : 225] | 🐞 Running with effective parameters: {}
2025-05-15 19:33:43 | INFO     | [pipeline  :single_eval       :1703] | ℹ️ Starting model evaluation on the test set...
2025-05-15 19:33:43 | INFO     | [pipeline  :single_eval       :1717] | ℹ️ Evaluating on 840 test samples...
2025-05-15 19:33:43 | DEBUG    | [adapter   :get_iterator      : 154] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-15 19:33:43 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=840, batch_size=8, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-15 19:33:48 | DEBUG    | [adapter   :get_iterator      : 154] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-15 19:33:48 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=840, batch_size=8, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-15 19:33:52 | DEBUG    | [pipeline  :_compute_metrics  : 377] | 🐞 Computed Metrics: Acc=0.8560, Macro F1=0.8547
2025-05-15 19:33:52 | DEBUG    | [pipeline  :_save_results     : 402] | 🐞 Using pipeline results detail level for this run: 3
2025-05-15 19:33:52 | DEBUG    | [pipeline  :_save_results     : 408] | 🐞 Saving results for single_eval_193352 to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_eval_193352 (detail level: 3)
2025-05-15 19:33:52 | DEBUG    | [pipeline  :_save_results     : 514] | 🐞 Final keys to save in JSON for level 3: ['method', 'params', 'overall_accuracy', 'macro_avg', 'per_class', 'detailed_data']
2025-05-15 19:33:52 | INFO     | [pipeline  :_save_results     : 546] | ℹ️ Results JSON saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\single_eval_193352\single_eval_results.json
2025-05-15 19:33:52 | INFO     | [pipeline  :_save_results     : 599] | ℹ️ Summary results updated in: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\cnn\20250515_193234_seed42\summary_results_seed42.csv
