Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-06-06 05:33:20 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\stfeat\20250606_053320_seed42\executor_run_20250606_053320_seed42.log
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 106] | ℹ️ Local main executor log file for this run (may be temporary): C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\stfeat\20250606_053320_seed42\executor_run_20250606_053320_seed42.log
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 111] | ℹ️ --- Starting Executor Run (ID: 20250606_053320_seed42) ---
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 112] | ℹ️ Executor initialized for model 'stfeat' on dataset 'CCSN'
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 115] | ℹ️ Local artifact storage base: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 119] | ℹ️ Base key/prefix for this executor run's artifacts: experiments/CCSN/stfeat/20250606_053320_seed42
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 175] | ℹ️ Initializing Classification Pipeline:
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 176] | ℹ️   Dataset Path: C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 177] | ℹ️   Model Type: stfeat
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 180] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/stfeat/20250606_053320_seed42 (using LocalFileSystemRepository)
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 184] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.CCSN_MODERATE
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 185] | ℹ️   Default Show First Batch Aug: True
2025-06-06 05:33:20 | INFO     | [dataset...:__init__          : 271] | ℹ️ Using augmentation strategy: AugmentationStrategy.CCSN_MODERATE
2025-06-06 05:33:20 | INFO     | [dataset...:__init__          : 296] | ℹ️ Detected dataset structure: flat
2025-06-06 05:33:20 | INFO     | [dataset...:_load_paths_and...: 424] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan Alexandrescu\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN...
2025-06-06 05:33:20 | INFO     | [dataset...:_load_paths_and...: 518] | ℹ️ Final Original Dataset sizes: 2288 original train+val, 255 original test. Offline augmented samples loaded: 0.
2025-06-06 05:33:20 | INFO     | [dataset...:__init__          : 319] | ℹ️ Found 11 classes: Ac, As, Cb, Cc, Ci, Cs, Ct, Cu, Ns, Sc, St
2025-06-06 05:33:20 | INFO     | [dataset...:__init__          : 322] | ℹ️ Dataset sizes: 2288 train+val, 255 test. Total: 2543
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 195] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/stfeat/20250606_053320_seed42 (using LocalFileSystemRepository)
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 226] | ℹ️   Using Optimizer: AdamW
2025-06-06 05:33:20 | DEBUG    | [callbacks :get_default_cal...: 194] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-06-06 05:33:20 | INFO     | [pipeline  :__init__          : 271] | ℹ️   Model Adapter: Initialized with StandardCNNFeatureExtractor
2025-06-06 05:33:20 | DEBUG    | [executor  :_validate_methods : 175] | 🐞 Basic method validation successful.
2025-06-06 05:33:20 | INFO     | [executor  :__init__          : 154] | ℹ️ Executor configured to run methods: single_train, single_eval
2025-06-06 05:33:20 | INFO     | [executor  :run               : 187] | ℹ️ Starting execution of methods for Executor Run ID: 20250606_053320_seed42
2025-06-06 05:33:20 | INFO     | [executor  :run               : 192] | ℹ️ --- Running Method 1/2: single_train (Op ID: single_train_0) ---
2025-06-06 05:33:20 | DEBUG    | [executor  :run               : 224] | 🐞 Running method 'single_train' with effective parameters: {'params': {'max_epochs': 60, 'lr': 0.0001, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.05, 'callbacks__default_lr_scheduler__policy': 'ReduceLROnPlateau', 'callbacks__default_lr_scheduler__monitor': 'valid_loss', 'callbacks__default_lr_scheduler__patience': 5, 'callbacks__default_lr_scheduler__factor': 0.2, 'callbacks__default_lr_scheduler__min_lr': 1e-07, 'callbacks__default_lr_scheduler__mode': 'min', 'callbacks__default_early_stopping__patience': 15, 'cutmix_alpha': 1.0, 'cutmix_probability': 0.9, 'criterion__label_smoothing': 0.1, 'module__model_name': 'efficientnet_b0', 'module__pretrained': True, 'module__output_channels_target': None, 'module__freeze_extractor': False, 'module__num_frozen_stages': 3}, 'save_model': True, 'val_split_ratio': 0.11111111111111112, 'results_detail_level': 2}
2025-06-06 05:33:20 | INFO     | [pipeline  :single_train      :1589] | ℹ️ Starting single training run...
2025-06-06 05:33:20 | INFO     | [pipeline  :single_train      :1642] | ℹ️ Using split: 2033 train / 255 validation samples.
2025-06-06 05:33:20 | INFO     | [pipeline  :single_train      :1649] | ℹ️ Applying custom parameters for this single_train run: {'max_epochs': 60, 'lr': 0.0001, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.05, 'callbacks__default_lr_scheduler__policy': 'ReduceLROnPlateau', 'callbacks__default_lr_scheduler__monitor': 'valid_loss', 'callbacks__default_lr_scheduler__patience': 5, 'callbacks__default_lr_scheduler__factor': 0.2, 'callbacks__default_lr_scheduler__min_lr': 1e-07, 'callbacks__default_lr_scheduler__mode': 'min', 'callbacks__default_early_stopping__patience': 15, 'cutmix_alpha': 1.0, 'cutmix_probability': 0.9, 'criterion__label_smoothing': 0.1, 'module__model_name': 'efficientnet_b0', 'module__pretrained': True, 'module__output_channels_target': None, 'module__freeze_extractor': False, 'module__num_frozen_stages': 3}
2025-06-06 05:33:20 | DEBUG    | [param_g...:parse_fixed_hyp...: 151] | 🐞 Created LRScheduler instance: policy=ReduceLROnPlateau, direct_args={'monitor': 'valid_loss'}, constructor_kwargs={'patience': 5, 'factor': 0.2, 'min_lr': 1e-07, 'mode': 'min'}
2025-06-06 05:33:20 | INFO     | [pipeline  :single_train      :1711] | ℹ️ Fitting model (run_id: single_train_053320)...
2025-06-06 05:33:20 | INFO     | [standar...:__init__          :  44] | ℹ️ Loaded efficientnet_b0 as feature extractor. ImageNet Pretrained: True. Natural output channels: 1280
2025-06-06 05:33:20 | INFO     | [standar...:__init__          :  70] | ℹ️ Added standalone classification head for 11 classes.
2025-06-06 05:33:20 | INFO     | [standar...:_freeze_stages    :  93] | ℹ️ Freezing stage 0 of efficientnet_b0 features.
2025-06-06 05:33:20 | INFO     | [standar...:_freeze_stages    :  93] | ℹ️ Freezing stage 1 of efficientnet_b0 features.
