Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-05-28 02:47:24 | INFO     | [logger_...:setup_logger      : 153] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\cnn_feat\20250528_024724_seed42\experiment_run_20250528_024724_seed42.log
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 100] | ℹ️ --- Starting Experiment Run (ID: 20250528_024724_seed42) ---
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 101] | ℹ️ Executor initialized for model 'cnn_feat' on dataset 'CCSN'
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 104] | ℹ️ Local artifact storage base: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 108] | ℹ️ Base key/prefix for this run's artifacts: experiments/CCSN/cnn_feat/20250528_024724_seed42
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 110] | ℹ️ Local log file for this run (might be temporary): C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\experiments\CCSN\cnn_feat\20250528_024724_seed42\experiment_run_20250528_024724_seed42.log
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 173] | ℹ️ Initializing Classification Pipeline:
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 174] | ℹ️   Dataset Path: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 175] | ℹ️   Model Type: cnn_feat
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 178] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/cnn_feat/20250528_024724_seed42 (using LocalFileSystemRepository)
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 182] | ℹ️   Default Augmentation Strategy: AugmentationStrategy.GROUND_AWARE_NO_ROTATION
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 183] | ℹ️   Default Show First Batch Aug: True
2025-05-28 02:47:24 | INFO     | [dataset...:__init__          : 262] | ℹ️ Using augmentation strategy: AugmentationStrategy.GROUND_AWARE_NO_ROTATION
2025-05-28 02:47:24 | INFO     | [dataset...:__init__          : 283] | ℹ️ Detected dataset structure: flat
2025-05-28 02:47:24 | INFO     | [dataset...:_load_paths_and...: 358] | ℹ️ Scanning FLAT dataset from C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\data\CCSN...
2025-05-28 02:47:24 | INFO     | [dataset...:__init__          : 303] | ℹ️ Found 11 classes: Ac, As, Cb, Cc, Ci, Cs, Ct, Cu, Ns, Sc, St
2025-05-28 02:47:24 | INFO     | [dataset...:__init__          : 306] | ℹ️ Dataset sizes: 2034 train+val, 509 test. Total: 2543
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 192] | ℹ️   Artifact base key prefix for this run: experiments/CCSN/cnn_feat/20250528_024724_seed42 (using LocalFileSystemRepository)
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 223] | ℹ️   Using Optimizer: AdamW
2025-05-28 02:47:24 | DEBUG    | [callbacks :get_default_cal...: 198] | 🐞 Default LRScheduler callback instance created with policy: ReduceLROnPlateau, kwargs: {'patience': 2, 'mode': 'min', 'factor': 0.1, 'min_lr': 1e-06, 'verbose': False}, monitor: valid_loss
2025-05-28 02:47:24 | INFO     | [pipeline  :__init__          : 266] | ℹ️   Model Adapter: Initialized with PaperCNNFeatureExtractor
2025-05-28 02:47:24 | DEBUG    | [executor  :_validate_methods : 152] | 🐞 Basic method validation successful.
2025-05-28 02:47:24 | INFO     | [executor  :__init__          : 136] | ℹ️ Executor configured to run methods: single_train, single_eval
2025-05-28 02:47:24 | INFO     | [executor  :run               : 162] | ℹ️ Starting execution of pipeline methods...
2025-05-28 02:47:24 | INFO     | [executor  :run               : 166] | ℹ️ --- Running Method 1/2: single_train (single_train_0) ---
2025-05-28 02:47:24 | DEBUG    | [executor  :run               : 191] | 🐞 Running with effective parameters: {'params': {'max_epochs': 60, 'lr': 0.001, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.01, 'optimizer__betas': (0.9, 0.999), 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 60, 'callbacks__default_lr_scheduler__eta_min': 1e-06}, 'save_model': False, 'val_split_ratio': 0.2, 'results_detail_level': 2}
2025-05-28 02:47:24 | INFO     | [pipeline  :single_train      :1502] | ℹ️ Starting single training run...
2025-05-28 02:47:24 | INFO     | [pipeline  :single_train      :1555] | ℹ️ Using split: 1627 train / 407 validation samples.
2025-05-28 02:47:24 | INFO     | [pipeline  :single_train      :1562] | ℹ️ Applying custom parameters for this single_train run: {'max_epochs': 60, 'lr': 0.001, 'batch_size': 32, 'optimizer': 'AdamW', 'optimizer__weight_decay': 0.01, 'optimizer__betas': (0.9, 0.999), 'callbacks__default_lr_scheduler__policy': 'CosineAnnealingLR', 'callbacks__default_lr_scheduler__T_max': 60, 'callbacks__default_lr_scheduler__eta_min': 1e-06}
2025-05-28 02:47:24 | DEBUG    | [param_g...:parse_fixed_hyp...: 151] | 🐞 Created LRScheduler instance: policy=CosineAnnealingLR, direct_args={}, constructor_kwargs={'T_max': 60, 'eta_min': 1e-06}
2025-05-28 02:47:24 | INFO     | [pipeline  :single_train      :1624] | ℹ️ Fitting model (run_id: single_train_024724)...
2025-05-28 02:47:24 | DEBUG    | [adapter   :get_split_datasets: 131] | 🐞 Split created: 1627 train, 407 validation.
2025-05-28 02:47:24 | DEBUG    | [adapter   :get_iterator      : 304] | 🐞 Creating DataLoader: dataset_len=1627, batch_size=32, shuffle=True, collate_fn=Custom (PathImageDataset style), loader_kwargs={'num_workers': 0, 'pin_memory': False}
