Timestamp           | Level    | Location                             | Message
--------------------+----------+--------------------------------------+---------------------------------------------------
2025-05-05 15:56:26 | INFO     | [code_v7   :setup_logger      : 215] | ℹ️ Logger 'ImgClassPipe' initialized. Log file: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v4\results\mini-GCD-flat\cnn\20250505_155626_seed42\experiment_20250505_155626_seed42.log
2025-05-05 15:56:26 | INFO     | [code_v7   :__init__          :2028] | ℹ️ --- Starting Experiment Run ---
2025-05-05 15:56:26 | INFO     | [code_v7   :__init__          :2029] | ℹ️ Pipeline Executor initialized for model 'cnn' on dataset 'mini-GCD-flat'
2025-05-05 15:56:26 | INFO     | [code_v7   :__init__          :2030] | ℹ️ Results base directory: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v4\results\mini-GCD-flat\cnn\20250505_155626_seed42
2025-05-05 15:56:26 | DEBUG    | [code_v7   :_validate_methods :2060] | 🐞 Basic method validation successful.
2025-05-05 15:56:26 | INFO     | [code_v7   :__init__          :2041] | ℹ️ Executor configured to run methods: single_train, single_eval
2025-05-05 15:56:26 | INFO     | [code_v7   :run               :2074] | ℹ️ Starting execution of pipeline methods...
2025-05-05 15:56:26 | INFO     | [code_v7   :run               :2079] | ℹ️ --- Running Method 1/2: single_train (single_train_0) ---
2025-05-05 15:56:26 | DEBUG    | [code_v7   :run               :2122] | 🐞 Running with effective parameters: {'max_epochs': 5, 'save_model': True, 'save_results': True, 'val_split_ratio': 0.2}
2025-05-05 15:56:26 | INFO     | [code_v7   :single_train      :1730] | ℹ️ Starting single training run...
2025-05-05 15:56:26 | INFO     | [code_v7   :single_train      :1778] | ℹ️ Using split: 277 train / 70 validation samples.
2025-05-05 15:56:26 | INFO     | [code_v7   :single_train      :1805] | ℹ️ Fitting model...
2025-05-05 15:56:26 | DEBUG    | [code_v7   :__init__          : 600] | 🐞 SimpleCNN initialized with 7 output classes.
2025-05-05 15:56:26 | DEBUG    | [code_v7   :get_split_datasets: 798] | 🐞 Split created: 277 train, 70 validation.
2025-05-05 15:56:26 | DEBUG    | [code_v7   :get_iterator      : 855] | 🐞 Creating DataLoader: size=277, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-05 15:56:26 | DEBUG    | [code_v7   :get_iterator      : 855] | 🐞 Creating DataLoader: size=70, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-05 15:56:37 | INFO     | [code_v7   :single_train      :1840] | ℹ️ Training finished. Best validation performance found at Epoch 5 (valid_loss=0.9841)
2025-05-05 15:56:37 | ERROR    | [code_v7   :single_train      :1883] | ❌ Failed to save model: 'ClassificationPipeline' object has no attribute 'results_dir'
2025-05-05 15:56:37 | INFO     | [code_v7   :single_train      :1888] | ℹ️ Main pipeline model adapter updated with the model from single_train.
2025-05-05 15:56:37 | DEBUG    | [code_v7   :_save_results     :1160] | 🐞 Saving results for single_train_155637 to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v4\results\mini-GCD-flat\cnn\20250505_155626_seed42\single_train_155637
2025-05-05 15:56:37 | DEBUG    | [code_v7   :_save_results     :1200] | 🐞 Saving full detailed results for run 'single_train_155637'.
2025-05-05 15:56:37 | INFO     | [code_v7   :_save_results     :1233] | ℹ️ Results JSON saved to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v4\results\mini-GCD-flat\cnn\20250505_155626_seed42\single_train_155637\single_train_results_20250505_155637.json
2025-05-05 15:56:37 | INFO     | [code_v7   :_save_results     :1286] | ℹ️ Summary results updated in: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\pipeline_v4\results\mini-GCD-flat\cnn\20250505_155626_seed42\summary_results_seed42.csv
2025-05-05 15:56:37 | INFO     | [code_v7   :run               :2139] | ℹ️ --- Method single_train (single_train_0) completed successfully in 11.38s ---
2025-05-05 15:56:37 | INFO     | [code_v7   :run               :2079] | ℹ️ --- Running Method 2/2: single_eval (single_eval_1) ---
2025-05-05 15:56:37 | DEBUG    | [code_v7   :run               :2122] | 🐞 Running with effective parameters: {'save_results': True}
2025-05-05 15:56:37 | INFO     | [code_v7   :single_eval       :1910] | ℹ️ Starting model evaluation on the test set...
2025-05-05 15:56:37 | INFO     | [code_v7   :single_eval       :1923] | ℹ️ Evaluating on 87 test samples...
2025-05-05 15:56:37 | DEBUG    | [code_v7   :get_iterator      : 828] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
